game,checkpoint,agent,reward,vs_random,agent_random
entombed_cooperative_v2,200000,first_0,2.0148698884758365,False,False
entombed_cooperative_v2,600000,first_0,4.967213114754099,False,False
entombed_cooperative_v2,600000,first_0,4.492307692307692,False,False
entombed_cooperative_v2,1000000,first_0,5.112903225806452,False,False
entombed_cooperative_v2,1000000,first_0,4.587301587301587,False,False
entombed_cooperative_v2,1400000,first_0,5.396551724137931,False,False
entombed_cooperative_v2,1400000,first_0,5.440677966101695,False,False
entombed_cooperative_v2,1800000,first_0,6.464285714285714,False,False
ice_hockey_v1,1800000,first_0,1.0555555555555556,False,False
entombed_cooperative_v2,1800000,first_0,6.592592592592593,False,False
entombed_cooperative_v2,2200000,first_0,6.410714285714286,False,False
entombed_cooperative_v2,2200000,first_0,5.581818181818182,False,False
entombed_cooperative_v2,2600000,first_0,5.69811320754717,False,False
entombed_cooperative_v2,2600000,first_0,5.574074074074074,False,False
entombed_cooperative_v2,3000000,first_0,6.16,False,False
entombed_cooperative_v2,3000000,first_0,5.745454545454545,False,False
entombed_cooperative_v2,3400000,first_0,6.421052631578948,False,False
entombed_cooperative_v2,3400000,first_0,6.490909090909091,False,False
entombed_cooperative_v2,3800000,first_0,6.830188679245283,False,False
ice_hockey_v1,2200000,first_0,0.3888888888888889,False,False
entombed_cooperative_v2,3800000,first_0,6.545454545454546,False,False
entombed_cooperative_v2,4200000,first_0,5.622641509433962,False,False
entombed_cooperative_v2,4200000,first_0,6.454545454545454,False,False
entombed_cooperative_v2,4600000,first_0,6.574074074074074,False,False
entombed_cooperative_v2,4600000,first_0,5.886792452830188,False,False
entombed_cooperative_v2,5000000,first_0,5.716981132075472,False,False
entombed_cooperative_v2,5000000,first_0,5.796296296296297,False,False
entombed_cooperative_v2,5400000,first_0,6.543859649122807,False,False
entombed_cooperative_v2,5400000,first_0,5.431034482758621,False,False
entombed_cooperative_v2,5800000,first_0,5.52542372881356,False,False
ice_hockey_v1,2200000,first_0,0.3333333333333333,False,False
entombed_cooperative_v2,5800000,first_0,4.728813559322034,False,False
entombed_cooperative_v2,6200000,first_0,7.226415094339623,False,False
entombed_cooperative_v2,6200000,first_0,5.9245283018867925,False,False
entombed_cooperative_v2,6600000,first_0,6.510204081632653,False,False
entombed_cooperative_v2,6600000,first_0,7.5,False,False
entombed_cooperative_v2,7000000,first_0,6.907407407407407,False,False
entombed_cooperative_v2,7000000,first_0,7.269230769230769,False,False
entombed_cooperative_v2,7400000,first_0,5.2105263157894735,False,False
entombed_cooperative_v2,7400000,first_0,6.203389830508475,False,False
entombed_cooperative_v2,7800000,first_0,7.132075471698113,False,False
ice_hockey_v1,2600000,first_0,-0.9444444444444444,False,False
entombed_cooperative_v2,7800000,first_0,5.818181818181818,False,False
entombed_cooperative_v2,8200000,first_0,6.403225806451613,False,False
entombed_cooperative_v2,8200000,first_0,6.387096774193548,False,False
entombed_cooperative_v2,8600000,first_0,7.105263157894737,False,False
entombed_cooperative_v2,8600000,first_0,6.12962962962963,False,False
entombed_cooperative_v2,9000000,first_0,5.094594594594595,False,False
entombed_cooperative_v2,9000000,first_0,3.896103896103896,False,False
entombed_cooperative_v2,9400000,first_0,6.872727272727273,False,False
entombed_cooperative_v2,9400000,first_0,6.964285714285714,False,False
entombed_cooperative_v2,9800000,first_0,4.6571428571428575,False,False
ice_hockey_v1,2600000,first_0,-1.3888888888888888,False,False
entombed_cooperative_v2,9800000,first_0,6.015384615384615,False,False
entombed_cooperative_v2,10200000,first_0,5.956521739130435,False,False
entombed_cooperative_v2,10200000,first_0,5.774647887323944,False,False
entombed_cooperative_v2,10600000,first_0,5.406779661016949,False,False
entombed_cooperative_v2,10600000,first_0,6.442622950819672,False,False
entombed_cooperative_v2,11000000,first_0,5.364864864864865,False,False
entombed_cooperative_v2,11000000,first_0,5.5,False,False
entombed_cooperative_v2,11400000,first_0,4.013698630136986,False,False
entombed_cooperative_v2,11400000,first_0,4.013698630136986,False,False
entombed_cooperative_v2,11800000,first_0,4.794117647058823,False,False
ice_hockey_v1,3000000,first_0,2.6666666666666665,False,False
entombed_cooperative_v2,11800000,first_0,4.794117647058823,False,False
entombed_cooperative_v2,12200000,first_0,6.384615384615385,False,False
entombed_cooperative_v2,12200000,first_0,6.014285714285714,False,False
entombed_cooperative_v2,12600000,first_0,6.264705882352941,False,False
entombed_cooperative_v2,12600000,first_0,6.014084507042254,False,False
entombed_cooperative_v2,13000000,first_0,4.391891891891892,False,False
entombed_cooperative_v2,13000000,first_0,5.381578947368421,False,False
entombed_cooperative_v2,13400000,first_0,6.3538461538461535,False,False
entombed_cooperative_v2,13400000,first_0,4.7272727272727275,False,False
entombed_cooperative_v2,13800000,first_0,4.068493150684931,False,False
ice_hockey_v1,3000000,first_0,2.6666666666666665,False,False
entombed_cooperative_v2,13800000,first_0,4.211267605633803,False,False
entombed_cooperative_v2,14200000,first_0,4.779411764705882,False,False
entombed_cooperative_v2,14200000,first_0,5.898550724637682,False,False
entombed_cooperative_v2,14600000,first_0,5.339285714285714,False,False
entombed_cooperative_v2,14600000,first_0,6.9,False,False
entombed_cooperative_v2,15000000,first_0,7.275862068965517,False,False
entombed_cooperative_v2,15000000,first_0,7.241379310344827,False,False
entombed_cooperative_v2,15400000,first_0,5.754385964912281,False,False
entombed_cooperative_v2,15400000,first_0,5.793103448275862,False,False
entombed_cooperative_v2,15800000,first_0,6.070422535211268,False,False
ice_hockey_v1,3400000,first_0,3.0555555555555554,False,False
entombed_cooperative_v2,15800000,first_0,4.055555555555555,False,False
entombed_cooperative_v2,16200000,first_0,6.482142857142857,False,False
entombed_cooperative_v2,16200000,first_0,6.589285714285714,False,False
entombed_cooperative_v2,16600000,first_0,6.523809523809524,False,False
entombed_cooperative_v2,16600000,first_0,5.524590163934426,False,False
entombed_cooperative_v2,17000000,first_0,6.746031746031746,False,False
entombed_cooperative_v2,17000000,first_0,7.163934426229508,False,False
entombed_cooperative_v2,17400000,first_0,6.424242424242424,False,False
entombed_cooperative_v2,17400000,first_0,5.53125,False,False
entombed_cooperative_v2,17800000,first_0,4.264705882352941,False,False
ice_hockey_v1,3400000,first_0,2.0555555555555554,False,False
entombed_cooperative_v2,17800000,first_0,6.630769230769231,False,False
entombed_cooperative_v2,18200000,first_0,6.507692307692308,False,False
entombed_cooperative_v2,18200000,first_0,6.790322580645161,False,False
entombed_cooperative_v2,18600000,first_0,4.236111111111111,False,False
entombed_cooperative_v2,18600000,first_0,6.0,False,False
entombed_cooperative_v2,19000000,first_0,6.424242424242424,False,False
entombed_cooperative_v2,19000000,first_0,6.3538461538461535,False,False
entombed_cooperative_v2,19400000,first_0,4.924242424242424,False,False
entombed_cooperative_v2,19400000,first_0,6.258064516129032,False,False
entombed_cooperative_v2,19800000,first_0,6.898305084745763,False,False
ice_hockey_v1,3800000,first_0,1.0,False,False
boxing_v1,2200000,first_0,-6.9655172413793105,False,False
entombed_cooperative_v2,19800000,first_0,7.084745762711864,False,False
quadrapong_v2,200000,first_0,1.3333333333333333,False,False
quadrapong_v2,200000,first_0,4.142857142857143,False,False
quadrapong_v2,600000,first_0,-30.0,False,False
quadrapong_v2,600000,first_0,-33.0,False,False
quadrapong_v2,1000000,first_0,-26.0,False,False
quadrapong_v2,1000000,first_0,-33.0,False,False
quadrapong_v2,1400000,first_0,-2.111111111111111,False,False
quadrapong_v2,1400000,first_0,-0.1111111111111111,False,False
quadrapong_v2,1800000,first_0,-30.0,False,False
ice_hockey_v1,3800000,first_0,1.1111111111111112,False,False
quadrapong_v2,1800000,first_0,-11.0,False,False
quadrapong_v2,2200000,first_0,-33.0,False,False
quadrapong_v2,2200000,first_0,-33.0,False,False
quadrapong_v2,2600000,first_0,-33.0,False,False
quadrapong_v2,2600000,first_0,-32.0,False,False
quadrapong_v2,3000000,first_0,-30.0,False,False
quadrapong_v2,3000000,first_0,-32.0,False,False
quadrapong_v2,3400000,first_0,-13.0,False,False
quadrapong_v2,3400000,first_0,-7.5,False,False
quadrapong_v2,3800000,first_0,-31.0,False,False
ice_hockey_v1,4200000,first_0,1.0555555555555556,False,False
quadrapong_v2,3800000,first_0,-33.0,False,False
quadrapong_v2,4200000,first_0,-25.0,False,False
quadrapong_v2,4200000,first_0,-17.0,False,False
quadrapong_v2,4600000,first_0,-14.0,False,False
quadrapong_v2,4600000,first_0,-21.5,False,False
quadrapong_v2,5000000,first_0,-17.0,False,False
quadrapong_v2,5000000,first_0,-13.0,False,False
quadrapong_v2,5400000,first_0,-19.0,False,False
quadrapong_v2,5400000,first_0,-16.0,False,False
quadrapong_v2,5800000,first_0,-31.0,False,False
ice_hockey_v1,4200000,first_0,1.1666666666666667,False,False
quadrapong_v2,5800000,first_0,-22.0,False,False
quadrapong_v2,6200000,first_0,-22.0,False,False
quadrapong_v2,6200000,first_0,-15.0,False,False
quadrapong_v2,6600000,first_0,-18.0,False,False
quadrapong_v2,6600000,first_0,-26.0,False,False
quadrapong_v2,7000000,first_0,-30.0,False,False
quadrapong_v2,7000000,first_0,-31.0,False,False
quadrapong_v2,7400000,first_0,-26.0,False,False
quadrapong_v2,7400000,first_0,-28.0,False,False
quadrapong_v2,7800000,first_0,-32.0,False,False
ice_hockey_v1,4600000,first_0,0.3888888888888889,False,False
quadrapong_v2,7800000,first_0,-30.0,False,False
quadrapong_v2,8200000,first_0,-32.0,False,False
quadrapong_v2,8200000,first_0,-22.5,False,False
quadrapong_v2,8600000,first_0,-30.0,False,False
quadrapong_v2,8600000,first_0,-33.0,False,False
quadrapong_v2,9000000,first_0,-30.0,False,False
quadrapong_v2,9000000,first_0,-22.0,False,False
quadrapong_v2,9400000,first_0,-26.0,False,False
quadrapong_v2,9400000,first_0,-32.0,False,False
quadrapong_v2,9800000,first_0,-22.0,False,False
ice_hockey_v1,4600000,first_0,1.2777777777777777,False,False
quadrapong_v2,9800000,first_0,-24.0,False,False
quadrapong_v2,10200000,first_0,-30.0,False,False
quadrapong_v2,10200000,first_0,-27.0,False,False
quadrapong_v2,10600000,first_0,-29.0,False,False
quadrapong_v2,10600000,first_0,-25.0,False,False
quadrapong_v2,11000000,first_0,-32.0,False,False
quadrapong_v2,11000000,first_0,-29.0,False,False
quadrapong_v2,11400000,first_0,-33.0,False,False
quadrapong_v2,11400000,first_0,-33.0,False,False
quadrapong_v2,11800000,first_0,-19.5,False,False
ice_hockey_v1,5000000,first_0,-0.16666666666666666,False,False
quadrapong_v2,11800000,first_0,-32.0,False,False
quadrapong_v2,12200000,first_0,-30.0,False,False
quadrapong_v2,12200000,first_0,-30.0,False,False
quadrapong_v2,12600000,first_0,-30.0,False,False
quadrapong_v2,12600000,first_0,-21.0,False,False
quadrapong_v2,13000000,first_0,-30.0,False,False
quadrapong_v2,13000000,first_0,-33.0,False,False
quadrapong_v2,13400000,first_0,-24.0,False,False
quadrapong_v2,13400000,first_0,-31.0,False,False
quadrapong_v2,13800000,first_0,-31.0,False,False
ice_hockey_v1,5000000,first_0,-0.05555555555555555,False,False
quadrapong_v2,13800000,first_0,-27.0,False,False
quadrapong_v2,14200000,first_0,-30.0,False,False
quadrapong_v2,14200000,first_0,-32.0,False,False
quadrapong_v2,14600000,first_0,-33.0,False,False
quadrapong_v2,14600000,first_0,-33.0,False,False
quadrapong_v2,15000000,first_0,-21.0,False,False
quadrapong_v2,15000000,first_0,-32.0,False,False
quadrapong_v2,15400000,first_0,-26.0,False,False
quadrapong_v2,15400000,first_0,-22.0,False,False
quadrapong_v2,15800000,first_0,-23.0,False,False
ice_hockey_v1,5400000,first_0,0.8888888888888888,False,False
quadrapong_v2,15800000,first_0,-25.0,False,False
quadrapong_v2,16200000,first_0,-25.0,False,False
quadrapong_v2,16200000,first_0,-23.0,False,False
quadrapong_v2,16600000,first_0,-24.0,False,False
quadrapong_v2,16600000,first_0,-32.0,False,False
quadrapong_v2,17000000,first_0,-22.0,False,False
quadrapong_v2,17000000,first_0,-28.0,False,False
quadrapong_v2,17400000,first_0,-22.0,False,False
quadrapong_v2,17400000,first_0,-22.0,False,False
quadrapong_v2,17800000,first_0,-19.0,False,False
ice_hockey_v1,5400000,first_0,1.1111111111111112,False,False
quadrapong_v2,17800000,first_0,-15.0,False,False
quadrapong_v2,18200000,first_0,-15.0,False,False
quadrapong_v2,18200000,first_0,-23.0,False,False
quadrapong_v2,18600000,first_0,-22.0,False,False
quadrapong_v2,18600000,first_0,-20.0,False,False
quadrapong_v2,19000000,first_0,-21.0,False,False
quadrapong_v2,19000000,first_0,-23.0,False,False
quadrapong_v2,19400000,first_0,-30.0,False,False
quadrapong_v2,19400000,first_0,-29.0,False,False
quadrapong_v2,19800000,first_0,-24.5,False,False
ice_hockey_v1,5800000,first_0,-0.05555555555555555,False,False
quadrapong_v2,19800000,first_0,-28.0,False,False
basketball_pong_v1,200000,first_0,-45.0,False,False
basketball_pong_v1,200000,first_0,-44.5,False,False
basketball_pong_v1,600000,first_0,-40.5,False,False
basketball_pong_v1,600000,first_0,-40.5,False,False
basketball_pong_v1,1000000,first_0,-44.0,False,False
basketball_pong_v1,1000000,first_0,-41.0,False,False
basketball_pong_v1,1400000,first_0,-45.0,False,False
basketball_pong_v1,1400000,first_0,-45.0,False,False
basketball_pong_v1,1800000,first_0,-44.5,False,False
ice_hockey_v1,5800000,first_0,-0.5555555555555556,False,False
basketball_pong_v1,1800000,first_0,-43.0,False,False
basketball_pong_v1,2200000,first_0,-41.5,False,False
basketball_pong_v1,2200000,first_0,-41.5,False,False
basketball_pong_v1,2600000,first_0,-44.5,False,False
basketball_pong_v1,2600000,first_0,-45.0,False,False
basketball_pong_v1,3000000,first_0,-41.5,False,False
basketball_pong_v1,3000000,first_0,-42.0,False,False
basketball_pong_v1,3400000,first_0,-37.0,False,False
basketball_pong_v1,3400000,first_0,-40.0,False,False
basketball_pong_v1,3800000,first_0,-39.0,False,False
ice_hockey_v1,6200000,first_0,0.3333333333333333,False,False
basketball_pong_v1,3800000,first_0,-38.0,False,False
basketball_pong_v1,4200000,first_0,-35.5,False,False
basketball_pong_v1,4200000,first_0,-37.5,False,False
basketball_pong_v1,4600000,first_0,-34.5,False,False
basketball_pong_v1,4600000,first_0,-43.0,False,False
basketball_pong_v1,5000000,first_0,-43.0,False,False
basketball_pong_v1,5000000,first_0,-45.0,False,False
basketball_pong_v1,5400000,first_0,-40.5,False,False
basketball_pong_v1,5400000,first_0,-44.5,False,False
basketball_pong_v1,5800000,first_0,-44.5,False,False
ice_hockey_v1,6200000,first_0,1.0555555555555556,False,False
basketball_pong_v1,5800000,first_0,-42.5,False,False
basketball_pong_v1,6200000,first_0,-43.5,False,False
basketball_pong_v1,6200000,first_0,-42.5,False,False
basketball_pong_v1,6600000,first_0,-39.5,False,False
basketball_pong_v1,6600000,first_0,-43.5,False,False
basketball_pong_v1,7000000,first_0,-40.5,False,False
basketball_pong_v1,7000000,first_0,-42.5,False,False
basketball_pong_v1,7400000,first_0,-37.5,False,False
basketball_pong_v1,7400000,first_0,-33.0,False,False
basketball_pong_v1,7800000,first_0,-41.5,False,False
ice_hockey_v1,6600000,first_0,0.8888888888888888,False,False
basketball_pong_v1,7800000,first_0,-40.0,False,False
basketball_pong_v1,8200000,first_0,-44.0,False,False
basketball_pong_v1,8200000,first_0,-41.5,False,False
basketball_pong_v1,8600000,first_0,-40.5,False,False
basketball_pong_v1,8600000,first_0,-43.0,False,False
basketball_pong_v1,9000000,first_0,-38.5,False,False
basketball_pong_v1,9000000,first_0,-38.0,False,False
basketball_pong_v1,9400000,first_0,-33.5,False,False
basketball_pong_v1,9400000,first_0,-41.0,False,False
basketball_pong_v1,9800000,first_0,-40.5,False,False
ice_hockey_v1,6600000,first_0,0.8333333333333334,False,False
basketball_pong_v1,9800000,first_0,-42.5,False,False
basketball_pong_v1,10200000,first_0,-36.0,False,False
basketball_pong_v1,10200000,first_0,-35.5,False,False
basketball_pong_v1,10600000,first_0,-39.0,False,False
basketball_pong_v1,10600000,first_0,-40.0,False,False
basketball_pong_v1,11000000,first_0,-40.0,False,False
basketball_pong_v1,11000000,first_0,-38.0,False,False
basketball_pong_v1,11400000,first_0,-39.0,False,False
basketball_pong_v1,11400000,first_0,-39.5,False,False
basketball_pong_v1,11800000,first_0,-42.5,False,False
ice_hockey_v1,7000000,first_0,-0.2222222222222222,False,False
basketball_pong_v1,11800000,first_0,-43.0,False,False
basketball_pong_v1,12200000,first_0,-42.0,False,False
basketball_pong_v1,12200000,first_0,-37.5,False,False
basketball_pong_v1,12600000,first_0,-39.5,False,False
basketball_pong_v1,12600000,first_0,-28.666666666666668,False,False
basketball_pong_v1,13000000,first_0,-43.0,False,False
basketball_pong_v1,13000000,first_0,-36.5,False,False
basketball_pong_v1,13400000,first_0,-39.0,False,False
basketball_pong_v1,13400000,first_0,-39.5,False,False
basketball_pong_v1,13800000,first_0,-29.0,False,False
ice_hockey_v1,7000000,first_0,-0.9444444444444444,False,False
basketball_pong_v1,13800000,first_0,-36.0,False,False
basketball_pong_v1,14200000,first_0,-40.0,False,False
basketball_pong_v1,14200000,first_0,-23.0,False,False
basketball_pong_v1,14600000,first_0,-29.5,False,False
basketball_pong_v1,14600000,first_0,-25.666666666666668,False,False
basketball_pong_v1,15000000,first_0,-43.5,False,False
basketball_pong_v1,15000000,first_0,-42.0,False,False
basketball_pong_v1,15400000,first_0,-40.0,False,False
basketball_pong_v1,15400000,first_0,-43.0,False,False
basketball_pong_v1,15800000,first_0,-31.5,False,False
ice_hockey_v1,7400000,first_0,0.2777777777777778,False,False
basketball_pong_v1,15800000,first_0,-33.5,False,False
basketball_pong_v1,16200000,first_0,-33.5,False,False
basketball_pong_v1,16200000,first_0,-42.0,False,False
basketball_pong_v1,16600000,first_0,-37.0,False,False
basketball_pong_v1,16600000,first_0,-38.0,False,False
basketball_pong_v1,17000000,first_0,-32.0,False,False
basketball_pong_v1,17000000,first_0,-37.0,False,False
basketball_pong_v1,17400000,first_0,-31.0,False,False
basketball_pong_v1,17400000,first_0,-39.0,False,False
basketball_pong_v1,17800000,first_0,-33.5,False,False
ice_hockey_v1,7400000,first_0,0.3888888888888889,False,False
basketball_pong_v1,17800000,first_0,-38.5,False,False
basketball_pong_v1,18200000,first_0,-36.5,False,False
basketball_pong_v1,18200000,first_0,-40.5,False,False
basketball_pong_v1,18600000,first_0,-30.0,False,False
basketball_pong_v1,18600000,first_0,-39.5,False,False
basketball_pong_v1,19000000,first_0,-37.0,False,False
basketball_pong_v1,19000000,first_0,-30.0,False,False
basketball_pong_v1,19400000,first_0,-33.5,False,False
basketball_pong_v1,19400000,first_0,-32.0,False,False
basketball_pong_v1,19800000,first_0,-35.0,False,False
ice_hockey_v1,7800000,first_0,-0.05555555555555555,False,False
boxing_v1,2600000,first_0,-9.10344827586207,False,False
basketball_pong_v1,19800000,first_0,-26.333333333333332,False,False
volleyball_pong_v1,200000,first_0,18.680851063829788,False,False
volleyball_pong_v1,200000,first_0,18.866666666666667,False,False
volleyball_pong_v1,600000,first_0,-25.0,False,False
volleyball_pong_v1,600000,first_0,-31.0,False,False
volleyball_pong_v1,1000000,first_0,21.0,False,False
volleyball_pong_v1,1000000,first_0,21.0,False,False
volleyball_pong_v1,1400000,first_0,21.0,False,False
volleyball_pong_v1,1400000,first_0,21.0,False,False
volleyball_pong_v1,1800000,first_0,14.7,False,False
ice_hockey_v1,7800000,first_0,0.2777777777777778,False,False
volleyball_pong_v1,1800000,first_0,16.2,False,False
volleyball_pong_v1,2200000,first_0,-23.0,False,False
volleyball_pong_v1,2200000,first_0,9.0,False,False
volleyball_pong_v1,2600000,first_0,-24.0,False,False
volleyball_pong_v1,2600000,first_0,-8.5,False,False
volleyball_pong_v1,3000000,first_0,-25.0,False,False
volleyball_pong_v1,3000000,first_0,-39.0,False,False
volleyball_pong_v1,3400000,first_0,-39.0,False,False
volleyball_pong_v1,3400000,first_0,-25.5,False,False
volleyball_pong_v1,3800000,first_0,-37.0,False,False
ice_hockey_v1,8200000,first_0,0.1111111111111111,False,False
volleyball_pong_v1,3800000,first_0,-34.0,False,False
volleyball_pong_v1,4200000,first_0,-39.0,False,False
volleyball_pong_v1,4200000,first_0,-28.5,False,False
volleyball_pong_v1,4600000,first_0,-40.0,False,False
volleyball_pong_v1,4600000,first_0,-22.0,False,False
volleyball_pong_v1,5000000,first_0,-40.0,False,False
volleyball_pong_v1,5000000,first_0,-28.5,False,False
volleyball_pong_v1,5400000,first_0,-37.0,False,False
volleyball_pong_v1,5400000,first_0,-12.2,False,False
volleyball_pong_v1,5800000,first_0,-19.666666666666668,False,False
