game,checkpoint,agent,reward,vs_random,agent_random
entombed_competitive_v2,6600000,first_0,0.14035087719298245,False,False
entombed_competitive_v2,6600000,first_0,0.20689655172413793,False,False
entombed_competitive_v2,7000000,first_0,0.3387096774193548,False,False
entombed_competitive_v2,7000000,first_0,0.11864406779661017,False,False
entombed_competitive_v2,7400000,first_0,0.7868852459016393,False,False
entombed_competitive_v2,7400000,first_0,1.0,False,False
entombed_competitive_v2,7800000,first_0,-0.8,False,False
ice_hockey_v1,600000,first_0,-0.15789473684210525,False,False
entombed_competitive_v2,7800000,first_0,-0.5454545454545454,False,False
entombed_competitive_v2,8200000,first_0,-0.5925925925925926,False,False
entombed_competitive_v2,8200000,first_0,-1.3103448275862069,False,False
entombed_competitive_v2,8600000,first_0,-0.3125,False,False
entombed_competitive_v2,8600000,first_0,0.2978723404255319,False,False
entombed_competitive_v2,9000000,first_0,-0.22916666666666666,False,False
entombed_competitive_v2,9000000,first_0,0.5625,False,False
entombed_competitive_v2,9400000,first_0,0.6938775510204082,False,False
entombed_competitive_v2,9400000,first_0,0.3541666666666667,False,False
entombed_competitive_v2,9800000,first_0,-0.7619047619047619,False,False
ice_hockey_v1,600000,first_0,-0.5789473684210527,False,False
entombed_competitive_v2,9800000,first_0,-1.353846153846154,False,False
entombed_competitive_v2,10200000,first_0,0.3387096774193548,False,False
entombed_competitive_v2,10200000,first_0,0.19047619047619047,False,False
entombed_competitive_v2,10600000,first_0,-0.43902439024390244,False,False
entombed_competitive_v2,10600000,first_0,-0.06976744186046512,False,False
entombed_competitive_v2,11000000,first_0,-0.044444444444444446,False,False
entombed_competitive_v2,11000000,first_0,-0.6888888888888889,False,False
entombed_competitive_v2,11400000,first_0,-1.6607142857142858,False,False
entombed_competitive_v2,11400000,first_0,-1.3888888888888888,False,False
entombed_competitive_v2,11800000,first_0,-0.3695652173913043,False,False
ice_hockey_v1,1000000,first_0,0.21052631578947367,False,False
entombed_competitive_v2,11800000,first_0,-1.0454545454545454,False,False
entombed_competitive_v2,12200000,first_0,-0.08163265306122448,False,False
entombed_competitive_v2,12200000,first_0,0.2708333333333333,False,False
entombed_competitive_v2,12600000,first_0,0.40540540540540543,False,False
entombed_competitive_v2,12600000,first_0,0.6097560975609756,False,False
entombed_competitive_v2,13000000,first_0,1.4705882352941178,False,False
entombed_competitive_v2,13000000,first_0,1.0576923076923077,False,False
entombed_competitive_v2,13400000,first_0,-0.9024390243902439,False,False
entombed_competitive_v2,13400000,first_0,-0.05555555555555555,False,False
entombed_competitive_v2,13800000,first_0,0.9333333333333333,False,False
ice_hockey_v1,1000000,first_0,-0.05263157894736842,False,False
entombed_competitive_v2,13800000,first_0,0.8,False,False
entombed_competitive_v2,14200000,first_0,-0.2608695652173913,False,False
entombed_competitive_v2,14200000,first_0,0.34782608695652173,False,False
entombed_competitive_v2,14600000,first_0,0.22857142857142856,False,False
entombed_competitive_v2,14600000,first_0,0.175,False,False
entombed_competitive_v2,15000000,first_0,-0.21311475409836064,False,False
entombed_competitive_v2,15000000,first_0,-0.5961538461538461,False,False
entombed_competitive_v2,15400000,first_0,0.45714285714285713,False,False
entombed_competitive_v2,15400000,first_0,0.46153846153846156,False,False
entombed_competitive_v2,15800000,first_0,-0.6307692307692307,False,False
ice_hockey_v1,1400000,first_0,-0.3157894736842105,False,False
entombed_competitive_v2,15800000,first_0,-0.09259259259259259,False,False
entombed_competitive_v2,16200000,first_0,0.6976744186046512,False,False
entombed_competitive_v2,16200000,first_0,0.08695652173913043,False,False
entombed_competitive_v2,16600000,first_0,-0.1111111111111111,False,False
entombed_competitive_v2,16600000,first_0,0.5675675675675675,False,False
entombed_competitive_v2,17000000,first_0,-0.8780487804878049,False,False
entombed_competitive_v2,17000000,first_0,-0.7111111111111111,False,False
entombed_competitive_v2,17400000,first_0,0.1388888888888889,False,False
entombed_competitive_v2,17400000,first_0,0.025,False,False
entombed_competitive_v2,17800000,first_0,-0.28205128205128205,False,False
ice_hockey_v1,1400000,first_0,0.0,False,False
entombed_competitive_v2,17800000,first_0,-0.4883720930232558,False,False
entombed_competitive_v2,18200000,first_0,0.0,False,False
entombed_competitive_v2,18200000,first_0,0.1111111111111111,False,False
entombed_competitive_v2,18600000,first_0,-1.7222222222222223,False,False
entombed_competitive_v2,18600000,first_0,-1.509433962264151,False,False
entombed_competitive_v2,19000000,first_0,-0.5853658536585366,False,False
entombed_competitive_v2,19000000,first_0,-0.5897435897435898,False,False
entombed_competitive_v2,19400000,first_0,-1.05,False,False
entombed_competitive_v2,19400000,first_0,-0.8055555555555556,False,False
entombed_competitive_v2,19800000,first_0,-0.21875,False,False
ice_hockey_v1,1800000,first_0,1.0555555555555556,False,False
boxing_v1,1800000,first_0,-4.931034482758621,False,False
entombed_competitive_v2,19800000,first_0,0.25,False,False
entombed_cooperative_v2,200000,first_0,0.0,False,False
entombed_cooperative_v2,200000,first_0,0.0,False,False
entombed_cooperative_v2,600000,first_0,4.885245901639344,False,False
entombed_cooperative_v2,600000,first_0,4.870967741935484,False,False
entombed_cooperative_v2,1000000,first_0,5.098360655737705,False,False
entombed_cooperative_v2,1000000,first_0,4.935483870967742,False,False
entombed_cooperative_v2,1400000,first_0,4.491803278688525,False,False
entombed_cooperative_v2,1400000,first_0,5.4576271186440675,False,False
entombed_cooperative_v2,1800000,first_0,6.7592592592592595,False,False
ice_hockey_v1,1800000,first_0,2.6666666666666665,False,False
entombed_cooperative_v2,1800000,first_0,6.418181818181818,False,False
entombed_cooperative_v2,2200000,first_0,5.961538461538462,False,False
entombed_cooperative_v2,2200000,first_0,6.553571428571429,False,False
entombed_cooperative_v2,2600000,first_0,5.69811320754717,False,False
entombed_cooperative_v2,2600000,first_0,6.769230769230769,False,False
entombed_cooperative_v2,3000000,first_0,5.7407407407407405,False,False
entombed_cooperative_v2,3000000,first_0,7.038461538461538,False,False
entombed_cooperative_v2,3400000,first_0,5.509090909090909,False,False
entombed_cooperative_v2,3400000,first_0,6.339285714285714,False,False
entombed_cooperative_v2,3800000,first_0,5.275862068965517,False,False
ice_hockey_v1,2200000,first_0,0.16666666666666666,False,False
entombed_cooperative_v2,3800000,first_0,5.509090909090909,False,False
entombed_cooperative_v2,4200000,first_0,6.716981132075472,False,False
entombed_cooperative_v2,4200000,first_0,5.679245283018868,False,False
entombed_cooperative_v2,4600000,first_0,6.709090909090909,False,False
entombed_cooperative_v2,4600000,first_0,6.481481481481482,False,False
entombed_cooperative_v2,5000000,first_0,6.345454545454546,False,False
entombed_cooperative_v2,5000000,first_0,5.735849056603773,False,False
entombed_cooperative_v2,5400000,first_0,5.8,False,False
entombed_cooperative_v2,5400000,first_0,6.7272727272727275,False,False
entombed_cooperative_v2,5800000,first_0,5.140350877192983,False,False
ice_hockey_v1,2200000,first_0,0.05555555555555555,False,False
entombed_cooperative_v2,5800000,first_0,5.684210526315789,False,False
entombed_cooperative_v2,6200000,first_0,5.535714285714286,False,False
entombed_cooperative_v2,6200000,first_0,6.0,False,False
entombed_cooperative_v2,6600000,first_0,5.961538461538462,False,False
entombed_cooperative_v2,6600000,first_0,7.113207547169812,False,False
entombed_cooperative_v2,7000000,first_0,7.115384615384615,False,False
entombed_cooperative_v2,7000000,first_0,6.763636363636364,False,False
entombed_cooperative_v2,7400000,first_0,5.984126984126984,False,False
entombed_cooperative_v2,7400000,first_0,6.631578947368421,False,False
entombed_cooperative_v2,7800000,first_0,5.818181818181818,False,False
ice_hockey_v1,2600000,first_0,-2.7222222222222223,False,False
entombed_cooperative_v2,7800000,first_0,5.625,False,False
entombed_cooperative_v2,8200000,first_0,5.96875,False,False
entombed_cooperative_v2,8200000,first_0,4.90625,False,False
entombed_cooperative_v2,8600000,first_0,6.783333333333333,False,False
entombed_cooperative_v2,8600000,first_0,7.0,False,False
entombed_cooperative_v2,9000000,first_0,3.883116883116883,False,False
entombed_cooperative_v2,9000000,first_0,5.162162162162162,False,False
entombed_cooperative_v2,9400000,first_0,6.508474576271187,False,False
entombed_cooperative_v2,9400000,first_0,6.767857142857143,False,False
entombed_cooperative_v2,9800000,first_0,5.895522388059701,False,False
ice_hockey_v1,2600000,first_0,-2.0555555555555554,False,False
entombed_cooperative_v2,9800000,first_0,5.897058823529412,False,False
entombed_cooperative_v2,10200000,first_0,4.739130434782608,False,False
entombed_cooperative_v2,10200000,first_0,6.253731343283582,False,False
entombed_cooperative_v2,10600000,first_0,6.416666666666667,False,False
entombed_cooperative_v2,10600000,first_0,6.661016949152542,False,False
entombed_cooperative_v2,11000000,first_0,4.138888888888889,False,False
entombed_cooperative_v2,11000000,first_0,5.782608695652174,False,False
entombed_cooperative_v2,11400000,first_0,4.154929577464789,False,False
entombed_cooperative_v2,11400000,first_0,6.013698630136986,False,False
entombed_cooperative_v2,11800000,first_0,4.850746268656716,False,False
ice_hockey_v1,3000000,first_0,3.611111111111111,False,False
entombed_cooperative_v2,11800000,first_0,6.333333333333333,False,False
entombed_cooperative_v2,12200000,first_0,4.579710144927536,False,False
entombed_cooperative_v2,12200000,first_0,6.130434782608695,False,False
entombed_cooperative_v2,12600000,first_0,4.913043478260869,False,False
entombed_cooperative_v2,12600000,first_0,4.955223880597015,False,False
entombed_cooperative_v2,13000000,first_0,4.181818181818182,False,False
entombed_cooperative_v2,13000000,first_0,5.256410256410256,False,False
entombed_cooperative_v2,13400000,first_0,6.151515151515151,False,False
entombed_cooperative_v2,13400000,first_0,6.234375,False,False
entombed_cooperative_v2,13800000,first_0,6.069444444444445,False,False
ice_hockey_v1,3000000,first_0,3.4444444444444446,False,False
entombed_cooperative_v2,13800000,first_0,4.183098591549296,False,False
entombed_cooperative_v2,14200000,first_0,4.782608695652174,False,False
entombed_cooperative_v2,14200000,first_0,6.161764705882353,False,False
entombed_cooperative_v2,14600000,first_0,5.067796610169491,False,False
entombed_cooperative_v2,14600000,first_0,7.491228070175438,False,False
entombed_cooperative_v2,15000000,first_0,5.183333333333334,False,False
entombed_cooperative_v2,15000000,first_0,5.4655172413793105,False,False
entombed_cooperative_v2,15400000,first_0,7.543859649122807,False,False
entombed_cooperative_v2,15400000,first_0,6.109090909090909,False,False
entombed_cooperative_v2,15800000,first_0,6.027777777777778,False,False
ice_hockey_v1,3400000,first_0,2.5,False,False
entombed_cooperative_v2,15800000,first_0,6.013698630136986,False,False
entombed_cooperative_v2,16200000,first_0,5.245614035087719,False,False
entombed_cooperative_v2,16200000,first_0,6.833333333333333,False,False
entombed_cooperative_v2,16600000,first_0,6.629032258064516,False,False
entombed_cooperative_v2,16600000,first_0,5.354838709677419,False,False
entombed_cooperative_v2,17000000,first_0,5.711864406779661,False,False
entombed_cooperative_v2,17000000,first_0,6.857142857142857,False,False
entombed_cooperative_v2,17400000,first_0,6.430769230769231,False,False
entombed_cooperative_v2,17400000,first_0,5.428571428571429,False,False
entombed_cooperative_v2,17800000,first_0,6.828125,False,False
ice_hockey_v1,3400000,first_0,2.6666666666666665,False,False
entombed_cooperative_v2,17800000,first_0,6.841269841269841,False,False
entombed_cooperative_v2,18200000,first_0,6.671875,False,False
entombed_cooperative_v2,18200000,first_0,6.983606557377049,False,False
entombed_cooperative_v2,18600000,first_0,5.985714285714286,False,False
entombed_cooperative_v2,18600000,first_0,5.845070422535211,False,False
entombed_cooperative_v2,19000000,first_0,5.063492063492063,False,False
entombed_cooperative_v2,19000000,first_0,6.205882352941177,False,False
entombed_cooperative_v2,19400000,first_0,6.21875,False,False
entombed_cooperative_v2,19400000,first_0,6.285714285714286,False,False
entombed_cooperative_v2,19800000,first_0,5.758620689655173,False,False
ice_hockey_v1,3800000,first_0,1.8888888888888888,False,False
boxing_v1,2200000,first_0,-6.482758620689655,False,False
entombed_cooperative_v2,19800000,first_0,7.192982456140351,False,False
quadrapong_v2,200000,first_0,2.5,False,False
quadrapong_v2,200000,first_0,0.8,False,False
quadrapong_v2,600000,first_0,-13.5,False,False
quadrapong_v2,600000,first_0,-33.0,False,False
quadrapong_v2,1000000,first_0,-33.0,False,False
quadrapong_v2,1000000,first_0,-25.0,False,False
quadrapong_v2,1400000,first_0,-1.5,False,False
quadrapong_v2,1400000,first_0,-1.125,False,False
quadrapong_v2,1800000,first_0,-30.0,False,False
ice_hockey_v1,3800000,first_0,2.0,False,False
quadrapong_v2,1800000,first_0,-26.0,False,False
quadrapong_v2,2200000,first_0,-33.0,False,False
quadrapong_v2,2200000,first_0,-33.0,False,False
quadrapong_v2,2600000,first_0,-33.0,False,False
quadrapong_v2,2600000,first_0,-32.0,False,False
quadrapong_v2,3000000,first_0,-32.0,False,False
quadrapong_v2,3000000,first_0,-32.0,False,False
quadrapong_v2,3400000,first_0,18.0,False,False
quadrapong_v2,3400000,first_0,19.25,False,False
quadrapong_v2,3800000,first_0,-27.0,False,False
ice_hockey_v1,4200000,first_0,0.3333333333333333,False,False
quadrapong_v2,3800000,first_0,-28.0,False,False
quadrapong_v2,4200000,first_0,-24.5,False,False
quadrapong_v2,4200000,first_0,-32.0,False,False
quadrapong_v2,4600000,first_0,-24.0,False,False
quadrapong_v2,4600000,first_0,-21.5,False,False
quadrapong_v2,5000000,first_0,-18.0,False,False
quadrapong_v2,5000000,first_0,1.5,False,False
quadrapong_v2,5400000,first_0,-20.0,False,False
quadrapong_v2,5400000,first_0,-21.0,False,False
quadrapong_v2,5800000,first_0,-28.0,False,False
ice_hockey_v1,4200000,first_0,1.3333333333333333,False,False
quadrapong_v2,5800000,first_0,-26.0,False,False
quadrapong_v2,6200000,first_0,-15.0,False,False
quadrapong_v2,6200000,first_0,-20.0,False,False
quadrapong_v2,6600000,first_0,-21.0,False,False
quadrapong_v2,6600000,first_0,-18.0,False,False
quadrapong_v2,7000000,first_0,-32.0,False,False
quadrapong_v2,7000000,first_0,-21.0,False,False
quadrapong_v2,7400000,first_0,-31.0,False,False
quadrapong_v2,7400000,first_0,-31.0,False,False
quadrapong_v2,7800000,first_0,-33.0,False,False
ice_hockey_v1,4600000,first_0,0.3333333333333333,False,False
quadrapong_v2,7800000,first_0,-31.0,False,False
quadrapong_v2,8200000,first_0,-16.333333333333332,False,False
quadrapong_v2,8200000,first_0,-31.0,False,False
quadrapong_v2,8600000,first_0,-32.0,False,False
quadrapong_v2,8600000,first_0,-32.0,False,False
quadrapong_v2,9000000,first_0,-19.0,False,False
quadrapong_v2,9000000,first_0,-24.0,False,False
quadrapong_v2,9400000,first_0,-31.0,False,False
quadrapong_v2,9400000,first_0,-30.0,False,False
quadrapong_v2,9800000,first_0,-30.0,False,False
ice_hockey_v1,4600000,first_0,0.7222222222222222,False,False
quadrapong_v2,9800000,first_0,-30.0,False,False
quadrapong_v2,10200000,first_0,-29.0,False,False
quadrapong_v2,10200000,first_0,-29.0,False,False
quadrapong_v2,10600000,first_0,-30.0,False,False
quadrapong_v2,10600000,first_0,-29.0,False,False
quadrapong_v2,11000000,first_0,-26.0,False,False
quadrapong_v2,11000000,first_0,-30.0,False,False
quadrapong_v2,11400000,first_0,-33.0,False,False
quadrapong_v2,11400000,first_0,-33.0,False,False
quadrapong_v2,11800000,first_0,-27.0,False,False
ice_hockey_v1,5000000,first_0,0.2222222222222222,False,False
quadrapong_v2,11800000,first_0,-25.0,False,False
quadrapong_v2,12200000,first_0,-33.0,False,False
quadrapong_v2,12200000,first_0,-30.0,False,False
quadrapong_v2,12600000,first_0,-15.0,False,False
quadrapong_v2,12600000,first_0,-21.0,False,False
quadrapong_v2,13000000,first_0,-21.0,False,False
quadrapong_v2,13000000,first_0,-33.0,False,False
quadrapong_v2,13400000,first_0,-31.0,False,False
quadrapong_v2,13400000,first_0,-31.0,False,False
quadrapong_v2,13800000,first_0,-32.0,False,False
ice_hockey_v1,5000000,first_0,-0.1111111111111111,False,False
quadrapong_v2,13800000,first_0,-24.0,False,False
quadrapong_v2,14200000,first_0,-28.0,False,False
quadrapong_v2,14200000,first_0,-31.0,False,False
quadrapong_v2,14600000,first_0,-21.0,False,False
quadrapong_v2,14600000,first_0,-21.0,False,False
quadrapong_v2,15000000,first_0,-30.0,False,False
quadrapong_v2,15000000,first_0,-24.0,False,False
quadrapong_v2,15400000,first_0,-18.0,False,False
quadrapong_v2,15400000,first_0,-25.0,False,False
quadrapong_v2,15800000,first_0,-22.0,False,False
ice_hockey_v1,5400000,first_0,1.5555555555555556,False,False
quadrapong_v2,15800000,first_0,-29.0,False,False
quadrapong_v2,16200000,first_0,-23.0,False,False
quadrapong_v2,16200000,first_0,-27.0,False,False
quadrapong_v2,16600000,first_0,-23.0,False,False
quadrapong_v2,16600000,first_0,-32.0,False,False
quadrapong_v2,17000000,first_0,-25.0,False,False
quadrapong_v2,17000000,first_0,-27.0,False,False
quadrapong_v2,17400000,first_0,-20.0,False,False
quadrapong_v2,17400000,first_0,-18.0,False,False
quadrapong_v2,17800000,first_0,-21.0,False,False
ice_hockey_v1,5400000,first_0,1.7777777777777777,False,False
quadrapong_v2,17800000,first_0,-19.0,False,False
quadrapong_v2,18200000,first_0,-20.0,False,False
quadrapong_v2,18200000,first_0,-15.0,False,False
quadrapong_v2,18600000,first_0,-24.0,False,False
quadrapong_v2,18600000,first_0,-22.0,False,False
quadrapong_v2,19000000,first_0,-19.0,False,False
quadrapong_v2,19000000,first_0,-21.0,False,False
quadrapong_v2,19400000,first_0,-24.0,False,False
quadrapong_v2,19400000,first_0,-27.0,False,False
quadrapong_v2,19800000,first_0,-28.0,False,False
ice_hockey_v1,5800000,first_0,-0.8333333333333334,False,False
quadrapong_v2,19800000,first_0,-29.0,False,False
basketball_pong_v1,200000,first_0,-44.5,False,False
basketball_pong_v1,200000,first_0,-44.0,False,False
basketball_pong_v1,600000,first_0,-39.5,False,False
basketball_pong_v1,600000,first_0,-39.5,False,False
basketball_pong_v1,1000000,first_0,-39.0,False,False
basketball_pong_v1,1000000,first_0,-42.5,False,False
basketball_pong_v1,1400000,first_0,-45.0,False,False
basketball_pong_v1,1400000,first_0,-45.0,False,False
basketball_pong_v1,1800000,first_0,-42.0,False,False
ice_hockey_v1,5800000,first_0,-0.6666666666666666,False,False
basketball_pong_v1,1800000,first_0,-42.0,False,False
basketball_pong_v1,2200000,first_0,-40.0,False,False
basketball_pong_v1,2200000,first_0,-42.0,False,False
basketball_pong_v1,2600000,first_0,-44.5,False,False
basketball_pong_v1,2600000,first_0,-43.5,False,False
basketball_pong_v1,3000000,first_0,-41.0,False,False
basketball_pong_v1,3000000,first_0,-42.0,False,False
basketball_pong_v1,3400000,first_0,-40.0,False,False
basketball_pong_v1,3400000,first_0,-40.5,False,False
basketball_pong_v1,3800000,first_0,-19.0,False,False
ice_hockey_v1,6200000,first_0,0.6111111111111112,False,False
basketball_pong_v1,3800000,first_0,-18.333333333333332,False,False
basketball_pong_v1,4200000,first_0,-29.0,False,False
basketball_pong_v1,4200000,first_0,-25.0,False,False
basketball_pong_v1,4600000,first_0,-43.5,False,False
basketball_pong_v1,4600000,first_0,-37.5,False,False
basketball_pong_v1,5000000,first_0,-44.0,False,False
basketball_pong_v1,5000000,first_0,-44.5,False,False
basketball_pong_v1,5400000,first_0,-42.0,False,False
basketball_pong_v1,5400000,first_0,-43.5,False,False
basketball_pong_v1,5800000,first_0,-41.5,False,False
ice_hockey_v1,6200000,first_0,1.0,False,False
basketball_pong_v1,5800000,first_0,-43.0,False,False
basketball_pong_v1,6200000,first_0,-44.5,False,False
basketball_pong_v1,6200000,first_0,-44.0,False,False
basketball_pong_v1,6600000,first_0,-41.0,False,False
basketball_pong_v1,6600000,first_0,-44.5,False,False
basketball_pong_v1,7000000,first_0,-41.5,False,False
basketball_pong_v1,7000000,first_0,-44.0,False,False
basketball_pong_v1,7400000,first_0,-43.5,False,False
basketball_pong_v1,7400000,first_0,-43.5,False,False
basketball_pong_v1,7800000,first_0,-37.5,False,False
ice_hockey_v1,6600000,first_0,1.0,False,False
basketball_pong_v1,7800000,first_0,-37.0,False,False
basketball_pong_v1,8200000,first_0,-41.5,False,False
basketball_pong_v1,8200000,first_0,-39.5,False,False
basketball_pong_v1,8600000,first_0,-31.5,False,False
basketball_pong_v1,8600000,first_0,-42.5,False,False
basketball_pong_v1,9000000,first_0,-39.5,False,False
basketball_pong_v1,9000000,first_0,-37.0,False,False
basketball_pong_v1,9400000,first_0,-42.5,False,False
basketball_pong_v1,9400000,first_0,-41.0,False,False
basketball_pong_v1,9800000,first_0,-44.0,False,False
ice_hockey_v1,6600000,first_0,1.1666666666666667,False,False
basketball_pong_v1,9800000,first_0,-44.0,False,False
basketball_pong_v1,10200000,first_0,-35.5,False,False
basketball_pong_v1,10200000,first_0,-39.0,False,False
basketball_pong_v1,10600000,first_0,-39.0,False,False
basketball_pong_v1,10600000,first_0,-37.5,False,False
basketball_pong_v1,11000000,first_0,-38.0,False,False
basketball_pong_v1,11000000,first_0,-39.5,False,False
basketball_pong_v1,11400000,first_0,-40.5,False,False
basketball_pong_v1,11400000,first_0,-42.5,False,False
basketball_pong_v1,11800000,first_0,-42.5,False,False
ice_hockey_v1,7000000,first_0,0.05555555555555555,False,False
basketball_pong_v1,11800000,first_0,-40.5,False,False
basketball_pong_v1,12200000,first_0,-20.333333333333332,False,False
basketball_pong_v1,12200000,first_0,-42.5,False,False
basketball_pong_v1,12600000,first_0,-35.0,False,False
basketball_pong_v1,12600000,first_0,-37.5,False,False
basketball_pong_v1,13000000,first_0,-37.5,False,False
basketball_pong_v1,13000000,first_0,-40.0,False,False
basketball_pong_v1,13400000,first_0,-39.5,False,False
basketball_pong_v1,13400000,first_0,-35.5,False,False
basketball_pong_v1,13800000,first_0,-37.0,False,False
ice_hockey_v1,7000000,first_0,-0.3888888888888889,False,False
basketball_pong_v1,13800000,first_0,-33.0,False,False
basketball_pong_v1,14200000,first_0,-32.5,False,False
basketball_pong_v1,14200000,first_0,-37.5,False,False
basketball_pong_v1,14600000,first_0,-37.0,False,False
basketball_pong_v1,14600000,first_0,-40.5,False,False
basketball_pong_v1,15000000,first_0,-38.0,False,False
basketball_pong_v1,15000000,first_0,-35.0,False,False
basketball_pong_v1,15400000,first_0,-34.5,False,False
basketball_pong_v1,15400000,first_0,-31.5,False,False
basketball_pong_v1,15800000,first_0,-35.5,False,False
ice_hockey_v1,7400000,first_0,0.0,False,False
basketball_pong_v1,15800000,first_0,-40.0,False,False
basketball_pong_v1,16200000,first_0,-36.0,False,False
basketball_pong_v1,16200000,first_0,-37.5,False,False
basketball_pong_v1,16600000,first_0,-29.0,False,False
basketball_pong_v1,16600000,first_0,-33.5,False,False
basketball_pong_v1,17000000,first_0,-36.5,False,False
basketball_pong_v1,17000000,first_0,-27.333333333333332,False,False
basketball_pong_v1,17400000,first_0,-37.0,False,False
basketball_pong_v1,17400000,first_0,-28.0,False,False
basketball_pong_v1,17800000,first_0,-35.0,False,False
ice_hockey_v1,7400000,first_0,0.5555555555555556,False,False
basketball_pong_v1,17800000,first_0,-34.0,False,False
basketball_pong_v1,18200000,first_0,-44.0,False,False
basketball_pong_v1,18200000,first_0,-40.0,False,False
basketball_pong_v1,18600000,first_0,-39.0,False,False
basketball_pong_v1,18600000,first_0,-35.5,False,False
basketball_pong_v1,19000000,first_0,-39.0,False,False
basketball_pong_v1,19000000,first_0,-35.5,False,False
basketball_pong_v1,19400000,first_0,-32.0,False,False
basketball_pong_v1,19400000,first_0,-25.333333333333332,False,False
basketball_pong_v1,19800000,first_0,-33.0,False,False
ice_hockey_v1,7800000,first_0,1.0,False,False
basketball_pong_v1,19800000,first_0,-21.25,False,False
volleyball_pong_v1,200000,first_0,19.75,False,False
volleyball_pong_v1,200000,first_0,12.236842105263158,False,False
volleyball_pong_v1,600000,first_0,-27.666666666666668,False,False
volleyball_pong_v1,600000,first_0,-41.0,False,False
volleyball_pong_v1,1000000,first_0,21.0,False,False
volleyball_pong_v1,1000000,first_0,21.0,False,False
volleyball_pong_v1,1400000,first_0,21.0,False,False
volleyball_pong_v1,1400000,first_0,21.0,False,False
volleyball_pong_v1,1800000,first_0,16.095238095238095,False,False
ice_hockey_v1,7800000,first_0,0.1111111111111111,False,False
volleyball_pong_v1,1800000,first_0,15.916666666666666,False,False
volleyball_pong_v1,2200000,first_0,-1.0,False,False
volleyball_pong_v1,2200000,first_0,14.25,False,False
volleyball_pong_v1,2600000,first_0,-24.0,False,False
volleyball_pong_v1,2600000,first_0,7.363636363636363,False,False
volleyball_pong_v1,3000000,first_0,-40.0,False,False
volleyball_pong_v1,3000000,first_0,-36.0,False,False
volleyball_pong_v1,3400000,first_0,-18.166666666666668,False,False
volleyball_pong_v1,3400000,first_0,-26.0,False,False
volleyball_pong_v1,3800000,first_0,-34.0,False,False
ice_hockey_v1,8200000,first_0,0.1111111111111111,False,False
volleyball_pong_v1,3800000,first_0,-38.0,False,False
volleyball_pong_v1,4200000,first_0,-21.0,False,False
volleyball_pong_v1,4200000,first_0,-38.0,False,False
volleyball_pong_v1,4600000,first_0,-16.666666666666668,False,False
volleyball_pong_v1,4600000,first_0,-36.0,False,False
volleyball_pong_v1,5000000,first_0,-27.5,False,False
volleyball_pong_v1,5000000,first_0,-23.333333333333332,False,False
volleyball_pong_v1,5400000,first_0,-14.5,False,False
volleyball_pong_v1,5400000,first_0,-12.777777777777779,False,False
volleyball_pong_v1,5800000,first_0,-28.0,False,False
ice_hockey_v1,8200000,first_0,-0.16666666666666666,False,False
volleyball_pong_v1,5800000,first_0,-19.5,False,False
volleyball_pong_v1,6200000,first_0,-9.666666666666666,False,False
volleyball_pong_v1,6200000,first_0,5.0,False,False
